Binary source ID,True distance [pc],True RA [deg],True Dec [deg],Primary stellar mass [M_\odot],Secondary stellar mass [M_\odot],Apparent stellar mass [M_\odot],Primary G-band mag,Secondary G-band mag,Apparent G-band mag,True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg]
66,97.08219,179.13965125754984,35.39427723370279,0.1677,0.1616,0.25341,16.89443,16.99125,16.18918,1534.58551,48.27196,0.58272,11.40286,198.70405,224.05481,3.88263,1517.25137,62.51956,0.61111,158.06844,33.8953,146.50897,96.85671,97.07101,97.29401,1491.48164,1515.20244,1540.79256,3.65023,4.9095,16.69806,0.50962,0.881,0.99491,53.4784,66.29634,78.22917
67,136.13301,180.54394476567566,-8.919602653710573,0.55114,0.542,0.64038,14.44421,14.52368,13.73064,266.05795,34.80753,0.59829,218.72111,205.33639,39.87554,11.73291,266.29198,32.26895,0.7235,244.77294,179.97387,34.7626,136.04024,136.21161,136.38215,265.76583,266.37695,266.94624,10.59519,14.28037,38.05643,0.51678,0.80523,0.97867,37.17138,52.41003,71.55013
68,215.37656,104.14843093597942,-22.545181785188323,0.17242,0.16336,0.25402,18.54923,18.68857,17.86409,1960.42716,55.67463,0.49321,174.84089,179.82099,132.74356,10.13513,1889.48794,70.7039,0.46722,262.15694,167.35312,495.10229,213.02906,215.22879,217.57978,1827.84856,1889.77848,1950.42326,8.58984,11.23325,27.50284,0.18479,0.58455,0.95646,64.07553,73.60579,82.08358
69,139.80642,347.509631616351,20.055425734748027,0.23987,0.2275,0.38024,16.70846,16.82316,16.01172,1293.93058,98.07261,0.34504,340.51803,117.45019,123.71908,7.63793,1301.90932,93.10595,0.5593,309.21229,107.80835,79.41459,139.25374,139.70367,140.1697,1257.23485,1293.0445,1331.26608,7.89643,15.73619,61.23033,0.63138,0.96825,0.9983,87.90935,92.18813,100.41791
70,297.5327,326.10184255440197,45.40520293995538,0.50661,0.49469,0.63395,16.11591,16.21275,15.41068,1446.58855,114.60898,0.05106,178.65026,261.29516,4.59406,12.86878,1434.14715,117.12057,0.08864,263.98797,77.03179,1057.61752,297.74104,298.77979,299.82603,1413.74092,1434.59072,1457.00923,11.76133,13.09669,14.45987,0.04646,0.14688,0.29648,109.56834,116.55614,124.54325
71,184.41766,98.90625588182483,-9.958609914061539,0.47106,0.46422,0.59539,15.46776,15.5255,14.74367,3310.06023,146.78505,0.94119,112.18366,96.01871,115.89425,4.88718,3282.50919,122.44645,0.73357,149.94855,150.29477,3253.43479,184.44949,184.86404,185.28542,3164.32702,3532.90435,4295.43357,4.93637,10.01406,30.39754,0.79539,0.97361,0.99725,97.64571,110.35687,123.94354
72,77.58558,127.67316310186708,-42.22780897058798,0.18826,0.18273,0.27303,15.76927,15.86038,15.0613,346.00611,21.45582,0.5018,13.02868,157.62938,12.53826,4.75642,347.12895,25.02925,0.71887,13.5934,138.25768,341.13355,77.60773,77.67619,77.74545,345.42077,346.16965,346.95893,6.1552,13.84312,39.62902,0.85599,0.97515,0.99677,41.6349,66.34889,81.325
73,79.41193,297.5004875411891,30.022456571542453,0.17889,0.1762,0.27393,16.41459,16.44816,15.67867,1700.58664,30.64743,0.21827,232.64079,232.13624,52.43714,1.41373,1666.53047,60.4246,0.20088,233.54469,31.67975,800.73656,79.31387,79.40751,79.49672,1616.41307,1662.72075,1714.83071,1.2862,1.49599,1.81745,0.07511,0.2599,0.62493,53.57503,64.19714,73.58706
74,73.65322,257.4440494237109,-36.555437240434,0.29143,0.28352,0.39284,15.25014,15.32555,14.53462,1556.78717,33.13806,0.45896,224.43303,179.35769,201.12922,5.17371,1571.90651,44.66514,0.35442,212.51276,177.81405,162.98612,73.5004,73.57124,73.64282,1563.89886,1571.96166,1580.41069,5.00913,5.19626,5.38836,0.29969,0.35571,0.41219,40.77252,45.28759,49.37795
75,124.97754,297.0365490296102,75.83280664209249,0.16726,0.15844,0.24029,16.93652,17.08453,16.25543,791.94593,126.84486,0.28751,53.24323,80.65714,104.12525,5.84188,784.98848,139.19336,0.30892,49.19208,66.86578,137.63965,124.53757,124.80288,125.07315,776.16093,785.15085,794.88043,5.35222,6.2963,8.35004,0.11095,0.35828,0.73789,121.07503,132.83674,145.73964
76,200.36807,244.59110808851116,-57.821563457136605,0.45528,0.44224,0.58473,15.7255,15.83072,15.02426,3855.74389,79.5354,0.30231,100.17726,245.45642,471.15851,10.56467,3097.4201,73.39105,0.37945,350.44803,64.76277,1041.74723,199.23161,199.71256,200.20614,3016.99608,3161.31573,3401.23735,10.19212,10.80523,11.50883,0.28499,0.37142,0.46242,71.55337,74.50441,77.33963
77,272.80597,179.93268595976116,-53.581868518117034,0.67432,0.6696,0.80326,14.02897,14.08178,13.30248,1610.36974,136.14878,0.55603,280.49035,151.86351,233.50631,10.24794,1638.84708,144.83675,0.62946,275.51593,156.84148,195.25586,271.64497,272.10805,272.56601,1623.17674,1637.91701,1652.87825,9.55589,10.5599,12.08759,0.5598,0.64524,0.73979,133.33888,141.30933,150.33156
78,161.8871,209.90347157904782,39.64589342917331,0.38136,0.36231,0.51121,15.4726,15.61478,14.78879,3083.7441,132.91206,0.11747,177.98458,138.66061,198.71553,12.48635,3082.16946,131.53531,0.1167,190.87744,138.80606,312.22922,161.36403,161.62659,161.87843,3061.68167,3082.07755,3103.90357,12.2391,12.48993,12.73824,0.08077,0.11359,0.14636,129.47711,131.39112,133.37341
79,211.91453,94.66368930472727,34.131396389045015,0.35475,0.34613,0.4861,16.63999,16.72112,15.92722,2099.35641,158.37209,0.3929,163.74106,331.11866,281.92162,11.28965,2183.13614,135.89087,0.69635,209.05663,25.29123,214.32324,209.66917,210.71074,211.74474,2145.22559,2186.95677,2226.24432,10.94542,18.6841,85.63298,0.62871,0.93612,0.99687,99.46184,118.88086,137.01276
80,125.30981,192.2767200398071,-46.25257424188227,0.24154,0.23196,0.35181,15.9058,16.00197,15.20024,1179.64546,69.47174,0.40976,253.88241,108.42027,69.71778,5.68829,1172.79886,68.51762,0.66313,230.41226,105.44318,1162.47687,125.00095,125.22733,125.46321,1160.09115,1173.43051,1187.02912,5.33726,7.69658,22.30421,0.65186,0.89598,0.99109,60.61401,70.73934,80.74091
81,110.57994,292.16320387746254,39.08202300076874,0.17646,0.17021,0.26203,16.98104,17.07615,16.27498,1031.69074,47.10663,0.48254,122.14196,151.6451,52.19082,10.14038,1025.05794,75.73787,0.9263,81.90821,179.73333,36.37214,110.03673,110.26079,110.48318,1001.13553,1018.32228,1037.23812,7.31888,27.646,143.9872,0.85723,0.98952,0.99943,71.74064,84.42412,88.68607
82,131.55694,115.06823637773476,-1.157080745299943,0.19595,0.17477,0.35506,16.63733,16.86208,15.99132,2062.96892,50.22071,0.42219,332.20526,146.73524,259.88216,9.19319,2064.83942,52.69098,0.39238,348.48956,142.65268,320.38113,131.25852,131.63902,132.01489,2044.78215,2066.3806,2088.63928,8.78824,9.27702,9.77889,0.30276,0.38671,0.46964,48.02661,53.36792,58.16626
83,394.52038,12.617084589641623,61.98265185974816,0.60024,0.59413,0.7019,15.88809,15.94639,15.16427,3078.3649,173.72114,0.54953,188.1986,288.43047,45.26103,12.74291,2854.90322,131.96697,0.44493,3.26816,91.64326,167.16283,391.96771,393.69028,395.37248,2777.42688,2888.53729,3033.18217,11.80415,13.31798,15.62356,0.35992,0.51681,0.71574,121.58734,130.17646,140.40105
84,82.31055,296.96280832575167,48.24500809229411,0.52924,0.52673,0.7106,12.45788,12.48479,11.71868,550.42624,80.12597,0.40648,134.02425,58.5815,27.11429,4.58384,550.87113,72.50605,0.22837,151.94332,63.33807,60.57942,82.28866,82.32284,82.35725,548.36369,551.02241,553.72314,4.28001,4.65031,5.04778,0.10615,0.25096,0.42311,67.77461,73.24681,78.35293
85,78.8989,134.9626872299137,-4.870121890829623,0.26678,0.25941,0.35344,15.85217,15.91973,15.13285,3511.92305,45.94359,0.58517,100.61767,156.00462,502.29841,4.37795,3429.18288,55.30646,0.62655,95.39574,160.36961,484.14037,78.82679,78.91819,79.01089,3285.65415,3645.40112,4315.22449,4.10804,4.73482,5.8985,0.57046,0.6984,0.82819,52.98934,59.35967,66.17943
86,57.92603,76.16931267001291,19.055787153667538,0.15976,0.15563,0.23408,15.66909,15.73636,14.94963,1970.52263,102.68,0.53652,244.32576,125.6729,212.33711,3.20236,1955.96781,106.08222,0.65719,236.96546,121.37237,185.22923,57.85812,57.90684,57.95407,1940.82342,1956.43854,1972.26422,2.92757,3.28122,3.87198,0.58065,0.68168,0.79585,103.02822,105.81013,108.79348
87,30.35447,164.02898791248154,-17.89230675151289,0.20152,0.19575,0.29377,13.31636,13.40204,12.60578,906.1137,21.97375,0.30954,244.66488,129.84922,120.35827,4.73432,904.94591,24.46196,0.23436,242.49076,137.02304,130.04639,30.35142,30.35886,30.3664,903.96833,904.93596,905.9074,4.66348,4.73813,4.81545,0.21336,0.23363,0.25421,22.17178,24.71399,27.00783
88,269.90482,105.14472976281552,-6.760174231612477,0.45125,0.43822,0.58568,16.00886,16.11714,15.30907,3329.57166,87.81511,0.69197,293.72796,339.61632,265.02752,10.3285,2735.74179,82.17541,0.48346,125.81846,159.72146,269.43606,267.33421,268.49658,269.66923,2621.08627,2827.244,3371.80313,10.23435,17.76386,47.67916,0.46386,0.8899,0.9856,79.84645,85.54998,89.17526
89,110.27858,178.34475828377975,-15.768839336936814,0.23944,0.2319,0.34803,16.58332,16.67328,15.87479,4472.75883,134.12724,0.63745,311.10695,78.58076,265.50453,5.86445,3186.31587,123.14225,0.36585,5.28978,105.17731,460.6358,109.91672,110.20154,110.49658,3103.15356,3254.77012,3521.86425,5.30359,5.86935,6.5378,0.29177,0.43171,0.5855,119.27237,124.18755,130.04255
90,245.71018,291.0106120358879,0.9334005943390278,0.32103,0.30562,0.44565,16.93935,17.05888,16.24489,2300.04813,46.13526,0.10199,191.79827,40.25624,124.20136,10.47242,2412.98833,58.43949,0.15598,2.69221,45.97128,1233.2945,247.60089,249.12348,250.69772,2339.57337,2421.26077,2505.36594,9.51296,10.78012,12.23254,0.06307,0.19818,0.4485,49.87352,58.80794,66.24958
91,168.27418,7.920373360672348,46.18532476792257,0.42952,0.42387,0.58198,15.43658,15.48245,14.7067,1330.55484,146.97858,0.51417,22.46702,48.50343,201.11877,6.05574,1340.01741,140.95636,0.58766,316.80873,25.15652,80.55525,168.21553,168.52589,168.84447,1317.6979,1339.06614,1363.04699,5.92697,7.41167,15.86757,0.55286,0.76845,0.95855,113.89884,131.19514,144.92198
92,390.44325,107.94949287556524,5.949012264961538,1.19917,1.18336,1.51504,11.19529,11.23181,10.46082,1645.70168,46.94796,0.08776,163.85865,37.7529,258.28832,11.57481,1589.80079,40.15374,0.02401,292.47948,89.3621,1065.91205,390.70291,391.99045,393.26937,1545.98651,1588.92521,1634.37774,10.81302,12.88178,15.96531,0.05928,0.21573,0.55439,36.6724,48.91534,59.72142
93,172.48359,73.70807205378436,60.04892804662021,0.33267,0.32296,0.46193,15.96197,16.02681,15.24134,1591.29706,176.99458,0.77183,331.29182,275.94232,86.66372,8.11538,1600.56006,119.76219,0.95861,86.32168,47.96211,25.68184,171.77913,172.21759,172.64321,1528.83562,1562.32317,1598.1643,5.65185,23.48275,121.33451,0.90902,0.99538,0.9998,92.22065,100.27838,124.83358
94,251.71297,319.9647281952775,27.107512103030338,0.36637,0.35876,0.49501,16.9669,17.03578,16.24822,2566.46919,73.2926,0.35514,104.62116,245.14057,121.25756,6.88859,2455.8315,58.51061,0.43331,50.14167,55.54349,944.89669,249.57704,250.93562,252.37846,2254.98428,2408.50189,2576.62517,6.89973,9.71456,30.48408,0.24401,0.77955,0.98266,49.55362,66.08099,79.51141
95,187.09105,30.899172181935267,-56.10126504441581,0.48271,0.47678,0.66728,14.80784,14.8659,14.08391,691.73611,64.27161,0.28052,122.44732,86.44085,57.69666,9.50524,686.15715,67.31834,0.07666,184.42453,81.4337,179.99759,186.48026,186.70851,186.92924,682.06265,686.29063,690.37743,8.86124,9.63302,10.43687,0.04287,0.1327,0.26936,62.48752,67.79988,72.87487
96,359.96986,312.2297282469553,24.02125980614316,0.77516,0.76969,0.93057,13.35572,13.40255,12.6263,1097.41599,85.48188,0.53001,236.98473,311.67627,170.37652,10.94828,1116.35582,82.41679,0.53149,79.40778,118.90074,215.49263,358.83047,359.72936,360.63727,1098.66646,1114.69135,1131.3592,9.47611,11.53501,24.94866,0.22019,0.58585,0.9286,77.19963,84.2509,89.92524
97,159.44327,250.94384075411173,42.96698919581246,0.44227,0.43423,0.59452,15.04553,15.11399,14.32664,1130.61954,130.44643,0.70642,95.28726,112.74271,31.93592,7.49228,1144.70389,135.56051,0.66383,122.55901,153.01933,1128.47613,159.18811,159.38505,159.58222,1135.0045,1144.45921,1154.65428,6.90435,8.34646,12.49604,0.56171,0.73329,0.89881,118.30196,129.16821,138.58383
98,86.36428,28.803037477226475,-59.365047183429006,0.31427,0.29964,0.45439,14.63301,14.74042,13.93281,524.69932,112.01018,0.24098,23.2449,238.0982,50.87154,6.70617,523.64068,111.86664,0.2436,218.89681,63.96066,72.5215,86.35145,86.39678,86.44231,521.92352,523.51847,525.09637,6.38073,6.70712,7.05338,0.14976,0.23638,0.32706,108.48236,111.76044,115.20902
99,182.90244,294.29851163444187,46.25300462448537,0.63901,0.63816,0.78593,13.36339,13.37283,12.61553,3997.36289,89.61805,0.07614,90.04514,120.09349,55.91984,5.88837,2949.27926,128.27174,0.98768,73.93241,12.73198,801.51165,182.35163,182.52847,182.70835,2863.13622,3054.42591,3414.62017,3.50117,11.67257,74.75069,0.85903,0.99606,0.9999,92.21644,102.12572,120.03062
100,142.27354,84.30757809387505,-58.93493121882739,0.44885,0.4378,0.59914,14.75258,14.84669,14.04604,521.73002,100.93448,0.4311,137.36959,151.93619,50.40297,12.69859,522.49298,98.31024,0.65894,138.38848,156.89698,58.39358,142.35265,142.47487,142.59799,520.08203,522.3073,524.57252,11.68721,13.97642,25.4488,0.56931,0.76159,0.96502,93.45323,97.54931,102.0669
101,340.4813,31.680105205169223,-33.884331061671,1.16301,1.15778,1.21921,11.50404,11.5272,10.76298,1772.88514,75.23982,0.52784,171.42401,168.37507,191.95819,9.88796,1847.56484,81.11152,0.54765,129.5824,169.35488,60.64394,339.51261,340.31806,341.12989,1826.80285,1858.11767,1891.05695,8.34986,10.19616,16.55467,0.32769,0.63021,0.94997,75.26222,81.00428,86.041
102,178.29164,327.448864688621,-56.506278558780615,0.37291,0.36236,0.50299,16.13453,16.23287,15.43001,1692.55819,19.51147,0.69328,269.75791,105.17084,100.76714,9.24606,1709.18092,30.65752,0.61397,280.83476,94.49355,120.18506,178.11074,178.56491,179.02796,1695.5849,1711.6256,1728.95426,8.50201,9.47292,10.94211,0.51093,0.62197,0.73074,24.6273,34.84739,44.27851
103,342.83565,36.23622985550704,-45.569075050948186,0.73913,0.73352,0.85848,14.00077,14.04835,13.27172,1055.94535,63.70714,0.46946,0.35233,153.94935,6.38126,11.36808,1042.62123,61.60177,0.49051,341.20831,165.4833,1024.67169,341.5471,342.19463,342.84642,1035.34115,1046.74013,1057.81472,10.41709,12.21717,19.41916,0.26765,0.55604,0.9406,53.88897,63.05283,70.4523
104,181.51667,242.98604863419487,-66.63847702755196,0.27113,0.25138,0.38358,16.84209,17.0286,16.17877,1823.26489,70.60258,0.65858,248.68855,120.73856,9.52804,9.29235,1866.5838,65.84295,0.56775,234.90504,122.49462,1840.01272,181.05714,181.73531,182.43265,1847.70787,1865.98677,1888.81102,8.51205,9.32077,11.25251,0.43032,0.56583,0.74839,59.89821,66.36519,72.39452
105,306.42712,337.11682833563503,31.202498201546824,0.78474,0.78086,0.8959,13.40896,13.4454,12.67445,2704.16821,99.01514,0.627,32.94225,62.7352,278.28205,9.64869,2609.95216,92.70411,0.82238,57.59311,61.13558,348.10915,305.29042,305.93784,306.59983,2523.16316,2641.75001,2827.33234,7.39847,14.67655,45.9066,0.70474,0.95201,0.99591,89.41669,91.77929,97.26166
106,182.04204,206.88797371472592,33.16118705701032,0.41839,0.4077,0.50892,16.08327,16.1819,15.37889,3383.14447,85.04244,0.57478,177.95113,283.55881,488.89467,10.02018,3268.36184,80.84638,0.4392,4.34666,102.53236,521.15219,181.1719,181.66228,182.16137,3202.03588,3294.18007,3413.26779,9.52184,10.05164,10.62226,0.36719,0.45988,0.55894,77.72702,80.76022,83.61261
107,282.42361,47.72297678327374,46.88776446395112,0.41636,0.40147,0.54138,16.68507,16.80369,15.99019,2870.84819,37.43322,0.88275,332.082,85.28621,138.32743,11.22347,2758.78777,46.95384,0.65472,325.14044,83.51179,140.73132,283.51422,285.30492,287.0273,2646.65118,2834.72137,3161.12798,11.57296,22.71692,77.60598,0.73855,0.95607,0.99613,43.7375,63.65515,81.61183
108,90.02436,31.123271805572994,-16.0292324787608,0.47293,0.47078,0.59797,13.85293,13.87109,13.1094,1791.89696,49.04783,0.32576,180.14457,157.19787,154.93658,2.46598,1805.71128,62.68726,0.23404,187.0576,153.76104,186.77512,90.03645,90.09946,90.1633,1781.82178,1807.20234,1833.85189,2.31304,2.4923,2.67677,0.0878,0.22107,0.36967,56.41493,62.88939,68.78779
109,341.04394,286.99135367601957,18.204204382797883,0.55967,0.55,0.66044,16.01543,16.10269,15.30561,880.24004,113.90576,0.06637,143.63623,190.97338,116.85621,12.06136,907.75211,127.17687,0.22413,139.4761,17.59458,484.73864,338.65302,340.27657,341.91954,881.02838,905.48819,924.03794,11.62114,14.31171,29.6639,0.12487,0.44814,0.94274,108.06807,120.38665,134.26715
110,71.11457,356.704246241779,-59.29557249845412,0.24888,0.23999,0.3527,15.26569,15.3666,14.5624,4650.56615,32.65828,0.80424,44.66152,36.63803,285.16216,7.70706,6703.88961,49.59659,0.68036,32.83956,63.18415,420.71112,71.00386,71.04811,71.09217,6369.45538,6911.66315,7613.22242,7.60056,7.70423,7.80743,0.65811,0.69144,0.7257,47.64401,49.39864,51.00544
111,57.30382,54.375166900747246,-18.603438724899974,0.20947,0.20235,0.30649,15.04954,15.1317,14.33727,1089.06299,130.86135,0.20061,21.87722,274.40599,105.43123,3.9184,1082.40231,122.12977,0.23295,219.45838,99.93023,137.07867,57.28658,57.319,57.35174,1077.95107,1082.4707,1087.02499,3.75408,3.91705,4.08659,0.15246,0.2219,0.2898,119.43465,121.94089,124.56601
112,124.32761,128.70583604295678,-30.537792303617362,0.60266,0.60014,0.70365,13.38531,13.40893,12.64448,1326.39081,120.50232,0.47945,183.24735,112.48798,71.48311,3.96501,1316.56832,115.15918,0.3013,135.02296,114.51567,1213.37833,124.37613,124.47153,124.56739,1303.69218,1316.92555,1329.97478,3.75913,4.00427,4.27203,0.18478,0.30407,0.43128,110.19702,114.70071,119.60587
113,62.21255,206.14436395026033,-22.859614995542657,0.18926,0.18353,0.27541,15.36457,15.45552,14.65652,1383.19597,147.6953,0.5233,5.92052,272.11192,181.15714,4.38971,1387.74404,139.80137,0.43836,149.97008,74.05865,109.91187,62.06821,62.1182,62.16789,1379.58977,1387.38041,1394.99283,4.23034,4.42239,4.62348,0.39274,0.44739,0.50269,134.74749,139.26211,144.58852
114,117.10133,213.59104643147003,60.99399210591861,0.20605,0.18742,0.30176,16.66495,16.93089,16.03722,442.4222,79.66101,0.04686,270.39425,238.54641,49.0553,12.21657,442.30825,81.37502,0.06749,106.36883,56.59712,72.39632,117.27033,117.46278,117.66061,440.52641,442.42044,444.42619,11.38073,12.35774,13.37129,0.04462,0.13755,0.27233,76.83081,81.288,85.6271
115,272.7505,297.5408211304798,-8.932445928179826,0.49021,0.48034,0.61574,16.10771,16.19146,15.3962,1444.71814,72.05036,0.46696,29.46377,339.03279,100.32303,11.68419,1468.62053,55.67478,0.49959,207.59769,156.91169,83.63913,270.75389,272.02394,273.2874,1434.36767,1472.0035,1506.24266,11.05844,13.77389,36.44557,0.294,0.68949,0.97851,46.20393,61.9116,75.70871
116,609.55626,195.80245333050436,44.660811122693886,1.11136,1.10516,1.13135,13.24031,13.27522,12.50505,3271.52708,71.0918,0.68901,21.16281,30.40915,43.5581,12.51987,3034.82314,67.93809,0.73771,1.40094,36.80618,56.75588,601.34533,603.57186,605.75681,2919.16765,3107.94571,3389.86744,13.9564,39.09488,226.25678,0.89102,0.99489,0.99981,59.54025,75.89707,86.92324
117,383.00723,132.7734611372357,51.970364079193004,0.77402,0.7695,0.84996,14.31184,14.35792,13.58206,1652.16941,52.71918,0.36971,64.38504,51.8658,132.06893,10.26732,1623.17202,57.60137,0.10448,32.09807,65.18152,14.64452,382.51345,383.60445,384.70869,1597.7527,1625.36024,1653.31039,9.49541,10.56264,11.75842,0.04318,0.16257,0.39488,51.30609,59.15561,65.75677
118,178.79513,76.51895908670808,-20.92650612866328,0.39507,0.37877,0.52996,15.83446,15.96153,15.14356,2136.53729,67.18844,0.82637,290.84692,98.1426,90.17668,12.24193,2151.23026,68.94982,0.84273,290.34527,95.20937,93.40491,178.2179,178.6382,179.06225,2126.40057,2152.28772,2180.06081,11.9592,20.91634,58.52308,0.83044,0.94966,0.99355,68.79637,76.68445,84.61974
119,15.10614,74.87063580025351,11.163325129626257,0.17071,0.16308,0.24797,12.44168,12.56893,11.75087,1135.63814,106.84161,0.70326,98.54786,24.03872,131.50176,6.01811,1133.90736,105.56752,0.63998,94.40248,29.09903,115.76909,15.10229,15.10426,15.10625,1133.27319,1133.9093,1134.56473,5.95656,6.01817,6.08163,0.63159,0.63999,0.64833,105.21999,105.57479,105.93869
120,169.54347,275.3958215738643,-43.187903340310534,0.44995,0.4376,0.58786,15.215,15.31437,14.51097,2927.33231,88.74726,0.59148,159.2786,28.50997,370.14055,11.85529,2879.62013,85.41967,0.52309,171.69093,29.08715,480.25379,168.89519,169.23798,169.59388,2824.37862,2890.52911,2966.67353,11.28934,12.04474,12.91092,0.46368,0.55482,0.65643,82.25381,85.22261,88.00796
121,95.88881,356.2637394760797,54.346004247078106,0.39978,0.39126,0.45103,15.16054,15.26659,14.4597,120.95658,55.51304,0.39676,50.61454,109.26714,10.36012,12.36521,120.77943,48.5383,0.47839,76.52094,114.17428,20.44096,95.88168,95.95952,96.03881,120.64159,120.7697,120.89893,10.85822,12.4448,14.90534,0.27198,0.45922,0.6685,41.07611,50.26189,58.01688
122,176.78783,260.7382852976787,-51.89958781126341,0.47203,0.46532,0.59936,15.34481,15.40182,14.62036,1433.71435,52.77534,0.28495,122.21675,94.89044,44.53454,6.22609,1406.19003,32.3908,0.17866,154.57142,108.57748,228.65322,176.1272,176.51417,176.90697,1386.56819,1406.76064,1426.49924,5.88682,6.53572,7.26669,0.05151,0.16782,0.34814,28.46762,38.85407,47.51749
